"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
6/9/23 11:34 PM,"pai","1416547848930267136",,"-1","tl","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @revieslv: @DHorizonIsClear @jos3pin_ Nanalo si marcos: nagparty, relax, wala pang ginagawa, gusto ng maharlika fund",,,17.0,"1667193334794944512"
6/9/23 11:29 PM,"Kenshin","392770704",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @raissawriter: My Maharlika Fund story - Thanks for the insights @ravelasj, @EnricoPatiga, @znsuzara
https://t.co/i5lfvr8ueN?",,,24.0,"1667192245651644416"
6/9/23 11:16 PM,"lotusflor14","1006230071806447616",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @jcpunongbayan: My latest @rapplerdotcom piece. Six highlights from the UPSE Discussion Paper on the Maharlika Investment Fund bill. 

N…",,,45.0,"1667188840166039552"
6/9/23 11:15 PM,"Michael Angelo","1209133561489625088","rapplerdotcom","330826792","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@rapplerdotcom Apart from a negative comment on Maharlika Fund, do you genuinely think UP will have anything pleasant to say about BBM? SERIOUSLY! You know exactly what the answer is that’s why I am wondering why you think this is relevant. Nothing new. MEMA lang?",,,0.0,"1667188785841332230"
6/9/23 10:39 PM,"TiymRyvt","937339784476876801",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","UP economics faculty members say Maharlika fund intent unclear https://t.co/Qgh1fcjHkC",,,0.0,"1667179674189942784"
6/9/23 10:28 PM,"Romulo Dealino","1282289948712816640",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lcmlaw_ph: Marcos’ Maharlika fund violates ‘principles of economics and finance’ https://t.co/Y7v5kImqSV",,,29.0,"1667176870738100227"
6/9/23 10:28 PM,"??","1365472587417985026",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @verafiles: ICYMI COMMENTARY: If we are that poor, how come the government can still afford to fund the president's overseas trips — 13…",,,98.0,"1667176838618021890"
6/9/23 10:20 PM,"Reynold","141437393",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lcmlaw_ph: [ANALYSIS] Economists vs Maharlika: Some key points https://t.co/eP7Vz7Lkp9",,,1.0,"1667174903437565954"
6/9/23 10:20 PM,"tati","2183972700",,"-1","tl","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @revieslv: @DHorizonIsClear @jos3pin_ Nanalo si marcos: nagparty, relax, wala pang ginagawa, gusto ng maharlika fund",,,17.0,"1667174753671565314"
6/9/23 10:18 PM,"Manuel Laserna Jr.","350370614",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","[ANALYSIS] Economists vs Maharlika: Some key points https://t.co/eP7Vz7Lkp9",,,1.0,"1667174227756167168"
6/9/23 10:13 PM,"Patricia Ruth Angela Cueva","1649574730876489728",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @cleog00de: Analytes that require chilling. This mnemonics is brought to you by MAHARLIKA FUND. Good luck RMTs by August 2023. 

#rmt #m…",,,346.0,"1667173088620945410"
6/9/23 10:04 PM,"Jero","2901631327",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @jcpunongbayan: My latest @rapplerdotcom piece. Six highlights from the UPSE Discussion Paper on the Maharlika Investment Fund bill. 

N…",,,45.0,"1667170724451164167"
6/9/23 10:03 PM,"Q ????#NeverForget","1183672510883061760","ydnas776","1431770678382891012","tl","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ydnas776 galit sila nila Kanlaon at Taal sa Maharlika Fund",,,0.0,"1667170679232315392"
6/9/23 9:48 PM,"Jerus Castle","1571219384718479360","SaltAndReality","1271281016997466112","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SaltAndReality Goodluck to MAHARLIKA FUND",,,0.0,"1667166795046764544"
